balancing_authority,date,daily_peak_mw,daily_min_mw,daily_max_ramp_mw,daily_ramp_std,hours_observed,daily_range_mw,pct_hours_near_peak,z_daily_peak_mw,z_daily_max_ramp_mw,z_pct_hours_near_peak,fragility_z,fragility_01
CISO,2025-01-26,26060.0,20159.0,1754.0,716.5221547087052,24,5901.0,0.125,-0.8108095738277534,-0.6424863228340358,-1.2034493054437976,-2.656745202105587,0.032070112272664576
CISO,2025-01-27,27467.0,21090.0,2656.0,1120.7601845641857,24,6377.0,0.25,-0.4842964868627583,0.22675136011665106,0.30590266384186665,0.04835753709575946,0.1754886377592422
CISO,2025-01-28,28266.0,22294.0,2417.0,1214.321650409056,24,5972.0,0.20833333333333334,-0.2988778966104263,-0.0035677155210586784,-0.19721465925335463,-0.4996602713848396,0.14643395347916277
CISO,2025-01-29,28140.0,21880.0,2978.0,1206.9697586055777,24,6260.0,0.25,-0.32811787454759006,0.5370557214360758,0.30590266384186665,0.5148405107303524,0.2002205265979706
CISO,2025-01-30,27828.0,21744.0,3062.0,1102.9373224797685,24,6084.0,0.375,-0.40052162943961456,0.6180046852585346,1.8152546331275308,2.032737688946451,0.28069605604283815
CISO,2025-01-31,28863.0,22061.0,2583.0,1128.2520524424408,24,6802.0,0.25,-0.16033609638434096,0.1564028558423715,0.30590266384186665,0.3019694232998972,0.18893457540817815
CISO,2025-02-01,27452.0,20701.0,1863.0,749.3090428299038,24,6751.0,0.25,-0.48777743661718254,-0.5374454054929884,0.30590266384186665,-0.7193201782683041,0.13478807419435362
CISO,2025-02-02,24963.0,19366.0,1810.0,804.618352910608,24,5597.0,0.16666666666666666,-1.0653830325346472,-0.5885203469523967,-0.7003319823485763,-2.35423536183562,0.04810851059594152
CISO,2025-02-03,26144.0,19958.0,2504.0,1013.8092179669618,24,6186.0,0.3333333333333333,-0.7913162552029775,0.08027228272363064,1.3121373100323093,0.6010933375529623,0.20479345947134456
CISO,2025-02-04,27640.0,20782.0,2125.0,1015.9116809439001,24,6858.0,0.3333333333333333,-0.44414953302839855,-0.28496173261817687,1.3121373100323093,0.5830260443857338,0.20383557180666287
CISO,2025-02-05,27566.0,21077.0,2582.0,1052.7459848869773,24,6489.0,0.3333333333333333,-0.4613222184835582,0.15543917770162796,1.3121373100323093,1.006254269250379,0.22627419015367245
CISO,2025-02-06,28858.0,21370.0,2456.0,1036.2740495627115,24,7488.0,0.25,-0.16149641296914904,0.03401573196793998,0.30590266384186665,0.17842198284065758,0.1823843651401806
CISO,2025-02-07,27999.0,20785.0,2136.0,883.6002430357031,24,7214.0,0.25,-0.360838802239178,-0.27436127306999775,0.30590266384186665,-0.3292974114673091,0.15546621307247574
CISO,2025-02-08,26112.0,19656.0,1949.0,921.6479530034027,24,6456.0,0.25,-0.7987422813457493,-0.4545690853890426,0.30590266384186665,-0.9474087028929252,0.12269532835959465
CISO,2025-02-09,25141.0,18872.0,2760.0,971.7735467108356,24,6269.0,0.20833333333333334,-1.0240757621154795,0.3269738867539808,-0.19721465925335463,-0.8943165346148532,0.12551015693485773
CISO,2025-02-10,25841.0,19330.0,2389.0,932.5872341370335,24,6511.0,0.16666666666666666,-0.8616314402423475,-0.03055070346187823,-0.7003319823485763,-1.592514126052802,0.0884932748729682
CISO,2025-02-11,27284.0,21521.0,2948.0,1120.112064139961,24,5763.0,0.3333333333333333,-0.5267640738667342,0.5081453772137692,1.3121373100323093,1.2935186133793444,0.2415043062090828
CISO,2025-02-12,28286.0,22821.0,2356.0,981.301782534709,24,5465.0,0.4583333333333333,-0.29423663027119396,-0.06235208210641555,2.8214892793179733,2.4649005669403636,0.30360836980960537
CISO,2025-02-13,28538.0,22589.0,1745.0,839.5613718492826,24,5949.0,0.4166666666666667,-0.23575667439686648,-0.6511594261007279,2.3183719562227525,1.4314558557251582,0.2488174317404118
CISO,2025-02-14,28029.0,21132.0,1917.0,877.4707683309811,24,6897.0,0.25,-0.35387690273032957,-0.48540678589283637,0.30590266384186665,-0.5333810247812993,0.14464615419881285
CISO,2025-02-15,26374.0,19282.0,2815.0,962.8770708783071,24,7092.0,0.20833333333333334,-0.7379416923018057,0.37997618449487636,-0.19721465925335463,-0.5551801670602841,0.14349041220158018
CISO,2025-02-16,24855.0,19278.0,2589.0,837.9886536795424,24,5577.0,0.125,-1.090445870766502,0.16218492468683285,-1.2034493054437976,-2.1317102515234665,0.059906296588398675
CISO,2025-02-17,24132.0,19646.0,2131.0,801.2170226544769,24,4486.0,0.3333333333333333,-1.258227648929751,-0.2791796637737155,1.3121373100323093,-0.22527000267115738,0.1609815147146375
CISO,2025-02-18,26191.0,20391.0,2671.0,1034.2271181341448,24,5800.0,0.20833333333333334,-0.7804092793057816,0.2412065322278044,-0.19721465925335463,-0.7364174063313318,0.13388161722206463
CISO,2025-02-19,26181.0,20133.0,2429.0,968.5426514891448,24,6048.0,0.25,-0.7827299124753978,0.007996422167863986,0.30590266384186665,-0.46883082646566715,0.14806846202029963
CISO,2025-02-20,26177.0,20165.0,2026.0,956.6463008487183,24,6012.0,0.25,-0.7836581657432442,-0.38036586855178883,0.30590266384186665,-0.8581213704531663,0.1274291439657704
CISO,2025-02-21,25688.0,19919.0,2275.0,994.6722777967581,24,5769.0,0.3333333333333333,-0.8971371277374749,-0.14041001150664353,1.3121373100323093,0.2745901707881908,0.18748298838811808
CISO,2025-02-22,25136.0,18369.0,2022.0,815.0834935448487,24,6767.0,0.16666666666666666,-1.0252360787002874,-0.38422058111476304,-0.7003319823485763,-2.1097886421636267,0.061068531517638074
CISO,2025-02-23,24048.0,18030.0,2643.0,966.7482614863894,24,6018.0,0.125,-1.277720967554527,0.21422354428698484,-1.2034493054437976,-2.2669467287113396,0.05273635961365358
CISO,2025-02-24,25158.0,18251.0,2911.0,1135.2607749649035,24,6907.0,0.2916666666666667,-1.020130685727132,0.47248928600625767,0.8090199869370883,0.2613785872162141,0.1867825396370311
CISO,2025-02-25,26229.0,19795.0,1877.0,939.5242233728451,24,6434.0,0.20833333333333334,-0.7715908732612401,-0.5239539115225785,-0.19721465925335463,-1.4927594440371732,0.0937820460526121
CISO,2025-02-26,25632.0,19826.0,2102.0,952.462657604189,24,5806.0,0.20833333333333334,-0.9101326734873255,-0.3071263298552786,-0.19721465925335463,-1.4144736625959586,0.09793258391505881
CISO,2025-02-27,26305.0,19515.0,2236.0,972.3309873253261,24,6790.0,0.16666666666666666,-0.7539540611721572,-0.1779934589956422,-0.7003319823485763,-1.6322795025163757,0.0863850031333491
CISO,2025-02-28,26311.0,19339.0,1843.0,875.958936235606,24,6972.0,0.125,-0.7525616812703876,-0.5567189683078595,-1.2034493054437976,-2.5127299550220448,0.0397054800851288
CISO,2025-03-01,24882.0,18830.0,1368.0,627.2240645685663,24,6052.0,0.16666666666666666,-1.0841801612085382,-1.0144660851610483,-0.7003319823485763,-2.7989782287181626,0.024529233822224904
CISO,2025-03-02,23728.0,18694.0,1851.0,779.92379783847,24,5034.0,0.16666666666666666,-1.3519812289822444,-0.549009543181911,-0.7003319823485763,-2.601322754512732,0.035008487069834435
CISO,2025-03-03,24864.0,18936.0,2318.0,1073.8337446885732,24,5928.0,0.2916666666666667,-1.0883573009138474,-0.09897185145467066,0.8090199869370883,-0.3783091654314298,0.15286771898085377
CISO,2025-03-04,26653.0,20859.0,2544.0,1150.2227635536958,24,5794.0,0.25,-0.6731960268695145,0.11881940835337286,0.30590266384186665,-0.24847395467427497,0.159751292833035
CISO,2025-03-05,26676.0,20026.0,1895.0,950.1561418212164,24,6650.0,0.3333333333333333,-0.6678585705793973,-0.5066077049891946,1.3121373100323093,0.1376710344637173,0.1802238405716661
CISO,2025-03-06,27344.0,21072.0,1719.0,844.596523816833,24,6272.0,0.20833333333333334,-0.5128402748490372,-0.6762150577600603,-0.19721465925335463,-1.386269991862452,0.09942787975402673
CISO,2025-03-07,26590.0,20883.0,1661.0,862.1934017124706,24,5707.0,0.20833333333333334,-0.6878160158380964,-0.7321083899231865,-0.19721465925335463,-1.6171390650146373,0.08718771542602974
CISO,2025-03-08,25387.0,12655.0,2639.0,1216.1217156082334,24,12732.0,0.16666666666666666,-0.9669881861429217,0.2103688317240106,-0.7003319823485763,-1.4569513367674873,0.09568051218872632
CISO,2025-03-09,23260.0,15462.0,3027.0,1195.7421653880724,24,7798.0,0.16666666666666666,-1.460586861320281,0.5842759503325101,-0.7003319823485763,-1.5766428933363472,0.08933473230113238
CISO,2025-03-10,26022.0,15983.0,3190.0,1286.0855224340614,24,10039.0,0.125,-0.8196279798722949,0.7413554872737096,-1.2034493054437976,-1.281721798042383,0.1049707922588531
CISO,2025-03-11,25377.0,19917.0,2317.0,1094.022609919234,24,5460.0,0.20833333333333334,-0.9693088193125379,-0.09993552959541421,-0.19721465925335463,-1.2664590081613067,0.10577999140232137
CISO,2025-03-12,26342.0,20485.0,1846.0,939.774610659694,24,5857.0,0.2916666666666667,-0.7453677184445774,-0.5538279338856288,0.8090199869370883,-0.49017566539311785,0.14693680617545463
CISO,2025-03-13,26421.0,20948.0,1953.0,900.644390889423,24,5473.0,0.2916666666666667,-0.7270347164046097,-0.45071437282606835,0.8090199869370883,-0.3687291022935898,0.15337563260253861
CISO,2025-03-14,27985.0,21390.0,2124.0,1088.026091305865,24,6595.0,0.25,-0.3640876886766407,-0.2859254107589204,0.30590266384186665,-0.3441104355936944,0.15468085950811147
CISO,2025-03-15,26415.0,18837.0,1719.0,741.4326894405282,24,7578.0,0.20833333333333334,-0.7284270963063794,-0.6762150577600603,-0.19721465925335463,-1.6018568133197941,0.08799794639154059
CISO,2025-03-16,23491.0,17616.0,2458.0,929.0415263101513,24,5875.0,0.16666666666666666,-1.4069802351021474,0.035943088249427095,-0.7003319823485763,-2.0713691292012966,0.06310544857040651
CISO,2025-03-17,25049.0,18624.0,1952.0,933.2756468327108,24,6425.0,0.3333333333333333,-1.0454255872759481,-0.4516780509668119,1.3121373100323093,-0.18496632821045078,0.163118325815776
CISO,2025-03-18,26270.0,19448.0,2391.0,1096.5332318827316,24,6822.0,0.20833333333333334,-0.7620762772658138,-0.02862334718039112,-0.19721465925335463,-0.9879142836995596,0.12054781263345256
CISO,2025-03-19,26444.0,18905.0,2493.0,1221.8289806560551,24,7539.0,0.125,-0.7216972601144925,0.06967182317545154,-1.2034493054437976,-1.8554747423828386,0.07455168836367723
CISO,2025-03-20,25599.0,19125.0,2140.0,1099.6027535340706,24,6474.0,0.25,-0.9177907629470589,-0.27050656050702354,0.30590266384186665,-0.8823946596122156,0.12614222820857887
CISO,2025-03-21,25137.0,19610.0,2141.0,1086.5394708611052,24,5527.0,0.20833333333333334,-1.025004015383326,-0.26954288236627993,-0.19721465925335463,-1.4917615570029605,0.09383495180180047
CISO,2025-03-22,24357.0,18761.0,1744.0,711.0587890247018,24,5596.0,0.125,-1.206013402613387,-0.6521231042414715,-1.2034493054437976,-3.061585812298656,0.0106063643234394
CISO,2025-03-23,23279.0,16456.0,1796.0,773.1096710078052,24,6823.0,0.125,-1.4561776582980104,-0.6020118409228066,-1.2034493054437976,-3.2616388046646145,0.0
CISO,2025-03-24,24131.0,17145.0,2597.0,1078.0265484348865,24,6986.0,0.25,-1.2584597122467127,0.1698943498127813,0.30590266384186665,-0.7826626985920646,0.1314297947716211
CISO,2025-03-25,26721.0,19092.0,1955.0,1102.648641759429,24,7629.0,0.125,-0.6574157213161246,-0.44878701654458125,-1.2034493054437976,-2.3096520433045034,0.050472218898909335
CISO,2025-03-26,27028.0,20418.0,1628.0,901.3629253460595,24,6610.0,0.16666666666666666,-0.5861722830089081,-0.7639097685677239,-0.7003319823485763,-2.0504140339252084,0.06421644107445264
CISO,2025-03-27,25775.0,19320.0,1998.0,866.5560854759271,24,6455.0,0.2916666666666667,-0.8769476191618143,-0.4073488564926084,0.8090199869370883,-0.4752764887173343,0.14772672735620643
CISO,2025-03-28,24758.0,20224.0,1614.0,877.9952295931942,24,4534.0,0.20833333333333334,-1.1129560125117788,-0.7774012625381337,-0.19721465925335463,-2.0875719343032673,0.06224641191246534
CISO,2025-03-29,24536.0,17416.0,1346.0,658.1428196178189,24,7120.0,0.16666666666666666,-1.1644740688772577,-1.0356670042574065,-0.7003319823485763,-2.90047305548324,0.019148204041647836
CISO,2025-03-30,23212.0,17755.0,2053.0,838.8686480585933,24,5457.0,0.20833333333333334,-1.4717259005344387,-0.35434655875171284,-0.19721465925335463,-2.0232871185395065,0.06565464974181184
CISO,2025-03-31,26198.0,19248.0,1844.0,944.0578310706378,24,6950.0,0.20833333333333334,-0.7787848360870503,-0.5557552901671159,-0.19721465925335463,-1.5317547855075209,0.09171459985418268
CISO,2025-04-01,25906.0,20519.0,3984.0,1660.5664428838384,24,5387.0,0.25,-0.8465473246398424,1.5065159310240925,0.30590266384186665,0.9658712702261167,0.2241331734407562
CISO,2025-04-02,25894.0,20572.0,2262.0,948.4992837658591,24,5322.0,0.16666666666666666,-0.8493320844433818,-0.15293782733630976,-0.7003319823485763,-1.702601894128268,0.08265666647259627
CISO,2025-04-03,25350.0,20055.0,1964.0,996.0603691835004,24,5295.0,0.16666666666666666,-0.9755745288705014,-0.44011391327788923,-0.7003319823485763,-2.116020424496967,0.06073813629070304
CISO,2025-04-04,25530.0,20311.0,1948.0,911.0396672825607,24,5219.0,0.2916666666666667,-0.9338031318174105,-0.45553276352978617,0.8090199869370883,-0.5803159084101083,0.14215777114911202
CISO,2025-04-05,24656.0,17458.0,1549.0,697.7995733484059,24,7198.0,0.125,-1.1366264708418636,-0.8400403416864647,-1.2034493054437976,-3.1801161179721262,0.004322151373294169
CISO,2025-04-06,23628.0,18217.0,1789.0,802.0591931243994,24,5411.0,0.125,-1.375187560678406,-0.6087575879080115,-1.2034493054437976,-3.1873944540302155,0.003936270197573968
CISO,2025-04-07,24820.0,18354.0,1868.0,1003.9765058383399,24,6466.0,0.25,-1.0985680868601586,-0.5326270147892705,0.30590266384186665,-1.3252924378075626,0.10266077392976228
CISO,2025-04-08,26104.0,20145.0,1771.0,913.8508811458325,24,5959.0,0.16666666666666666,-0.8005987878814422,-0.6261037944413954,-0.7003319823485763,-2.1270345646714137,0.060154191096892046
CISO,2025-04-09,26358.0,20264.0,1681.0,902.8172562531167,24,6094.0,0.125,-0.7416547053731916,-0.7128348271083155,-1.2034493054437976,-2.657938837925305,0.03200682835861906
CISO,2025-04-10,27565.0,20116.0,1909.0,987.9345594929755,24,7449.0,0.16666666666666666,-0.46155428180051983,-0.49311621101878483,-0.7003319823485763,-1.655002475167881,0.08518028170627573
CISO,2025-04-11,27788.0,20575.0,1765.0,998.2035521484279,24,7213.0,0.16666666666666666,-0.40980416211807924,-0.6318858632858568,-0.7003319823485763,-1.7420220077525124,0.08056669980013945
CISO,2025-04-12,27543.0,19882.0,1443.0,800.9818962925478,24,7661.0,0.16666666666666666,-0.4666596747736754,-0.9421902246052816,-0.7003319823485763,-2.109181881727533,0.06110070060526904
CISO,2025-04-13,25019.0,18528.0,2127.0,908.2095102413064,24,6491.0,0.125,-1.0523874867847967,-0.2830343763366897,-1.2034493054437976,-2.538871168565284,0.03831953113521646
CISO,2025-04-14,25440.0,18534.0,2125.0,996.4475123796216,24,6906.0,0.2916666666666667,-0.954688830343956,-0.28496173261817687,0.8090199869370883,-0.4306305760250445,0.1500937542622607
CISO,2025-04-15,26873.0,20519.0,1558.0,952.3926353579483,24,6354.0,0.25,-0.6221420971379588,-0.8313672384197728,0.30590266384186665,-1.1476066717158648,0.11208127770713375
CISO,2025-04-16,26932.0,20682.0,1682.0,903.0593733991459,24,6250.0,0.375,-0.6084503614372234,-0.7118711489675719,1.8152546331275308,0.4949331227227356,0.19916508120102996
CISO,2025-04-17,28038.0,20286.0,2678.0,1059.7563296630362,24,7752.0,0.20833333333333334,-0.35178833287767497,0.24795227921300927,-0.19721465925335463,-0.3010507129180203,0.15696379015045353
CISO,2025-04-18,26275.0,20506.0,1773.0,892.8427811681393,24,5769.0,0.2916666666666667,-0.7609159606810058,-0.6241764381599083,0.8090199869370883,-0.5760724119038257,0.14238275188755828
CISO,2025-04-19,25324.0,17886.0,2083.0,882.6835523692444,24,7438.0,0.125,-0.9816081751115036,-0.3254362145294062,-1.2034493054437976,-2.5104936950847074,0.039824041608937065
CISO,2025-04-20,23868.0,16129.0,1804.0,902.2226168536893,24,7739.0,0.125,-1.319492364607618,-0.5943024157968582,-1.2034493054437976,-3.1172440858482737,0.007655486559006873
CISO,2025-04-21,24295.0,16514.0,1912.0,956.038198102923,24,7781.0,0.2916666666666667,-1.2204013282650075,-0.4902251765965541,0.8090199869370883,-0.9016065179244733,0.12512365824778895
CISO,2025-04-22,27048.0,20288.0,1903.0,992.0318767888547,24,6760.0,0.125,-0.5815310166696758,-0.49889827986324614,-1.2034493054437976,-2.2838786019767197,0.051838669384644626
CISO,2025-04-23,26983.0,20814.0,1583.0,943.9277781495355,24,6169.0,0.16666666666666666,-0.5966151322721809,-0.8072752849011838,-0.7003319823485763,-2.104222399521941,0.06136364131165897
CISO,2025-04-24,26559.0,20877.0,1718.0,1006.9008377697623,24,5682.0,0.20833333333333334,-0.6950099786639066,-0.6771787359008039,-0.19721465925335463,-1.569403373818065,0.0897185555103203
CISO,2025-04-25,26853.0,21079.0,1366.0,865.9227203444287,24,5774.0,0.3333333333333333,-0.6267833634771911,-1.0163934414425353,1.3121373100323093,-0.33103949488741713,0.15537385168753987
CISO,2025-04-26,25368.0,20100.0,1592.0,862.2940543874138,24,5268.0,0.20833333333333334,-0.9713973891651924,-0.7986021816344918,-0.19721465925335463,-1.9672142300530389,0.0686275094672346
CISO,2025-04-27,23653.0,20017.0,1415.0,602.7108086309551,24,3636.0,0.16666666666666666,-1.3693859777543655,-0.9691732125461011,-0.7003319823485763,-3.038891172649043,0.01180958359782365
CISO,2025-04-28,24457.0,19657.0,1688.0,875.9924020251528,24,4800.0,0.375,-1.1828070709172256,-0.7060890801231106,1.8152546331275308,-0.07364151791280538,0.1690205194410263
CISO,2025-04-29,25826.0,20555.0,1788.0,887.7694528700994,24,5271.0,0.125,-0.8651123899967718,-0.609721266048755,-1.2034493054437976,-2.678282961489324,0.030928228214681535
CISO,2025-04-30,26718.0,20793.0,1576.0,948.5824167932248,24,5925.0,0.125,-0.6581119112670094,-0.8140210318863887,-1.2034493054437976,-2.6755822485971956,0.031071414000248408
CISO,2025-05-01,27298.0,20731.0,1967.0,1040.7815198692997,24,6567.0,0.125,-0.5235151874292716,-0.4372228788556586,-1.2034493054437976,-2.164187371728728,0.058184431971432554
CISO,2025-05-02,26988.0,21111.0,1588.0,921.1672612443442,24,5877.0,0.125,-0.5954548156873728,-0.8024568941974661,-1.2034493054437976,-2.601361015328637,0.035006458566546376
CISO,2025-05-03,26922.0,20428.0,1517.0,850.8925194818349,24,6494.0,0.125,-0.6107709946068396,-0.8708780421902586,-1.2034493054437976,-2.685098342240896,0.03056689189874233
CISO,2025-05-04,24138.0,18568.0,1942.0,859.3040061584724,24,5570.0,0.125,-1.2568352690279814,-0.4613148323742475,-1.2034493054437976,-2.9215994068460267,0.018028131921112866
CISO,2025-05-05,26054.0,18988.0,1669.0,920.0329349807404,24,7066.0,0.125,-0.8122019537295231,-0.7243989647972381,-1.2034493054437976,-2.7400502239705586,0.02765346545612676
CISO,2025-05-06,27191.0,20620.0,1462.0,858.5827173946001,24,6571.0,0.16666666666666666,-0.5483459623441646,-0.923880339931154,-0.7003319823485763,-2.1725582846238947,0.057740624803962144
CISO,2025-05-07,27136.0,20991.0,1576.0,861.9750786605631,24,6145.0,0.125,-0.5611094447770535,-0.8140210318863887,-1.2034493054437976,-2.57857978210724,0.036214268839343346
CISO,2025-05-08,27329.0,20904.0,1919.0,951.4239975890904,24,6425.0,0.125,-0.5163212246034614,-0.48347942961134927,-1.2034493054437976,-2.203249959658608,0.05611342051541398
CISO,2025-05-09,29107.0,21406.0,2552.0,1048.9021037200785,24,7701.0,0.16666666666666666,-0.10371264704570642,0.12652883347932128,-0.7003319823485763,-0.6775157959149615,0.13700444948728005
CISO,2025-05-10,32240.0,21610.0,2453.0,1144.2965277751484,24,10630.0,0.16666666666666666,0.6233417249950397,0.031124697545709314,-0.7003319823485763,-0.04586555980782725,0.17049313890854753
CISO,2025-05-11,32624.0,20578.0,2184.0,1201.222888366781,24,12046.0,0.125,0.7124540387083006,-0.2281047223143071,-1.2034493054437976,-0.7190999890498041,0.13479974813656204
CISO,2025-05-12,28220.0,21141.0,2061.0,999.3492629082999,24,7079.0,0.2916666666666667,-0.3095528091906607,-0.34663713362576437,0.8090199869370883,0.15283004412066326,0.18102753751867295
CISO,2025-05-13,26815.0,20989.0,1828.0,881.2355610904697,24,5826.0,0.25,-0.6356017695217325,-0.5711741404190128,0.30590266384186665,-0.9008732460988786,0.12516253468766814
CISO,2025-05-14,26594.0,21102.0,1704.0,864.6634167555387,24,5492.0,0.16666666666666666,-0.68688776257025,-0.6906702298712136,-0.7003319823485763,-2.0778899747900397,0.06275972785314485
CISO,2025-05-15,27127.0,21186.0,1589.0,919.1702149536673,24,5941.0,0.20833333333333334,-0.5631980146297081,-0.8014932160567225,-0.19721465925335463,-1.561905889939785,0.09011605541562881
CISO,2025-05-16,28022.0,21464.0,1745.0,980.9722883113378,24,6558.0,0.16666666666666666,-0.35550134594906085,-0.6511594261007279,-0.7003319823485763,-1.706992754398365,0.08242387283543452
CISO,2025-05-17,27631.0,20895.0,1397.0,713.0674043794218,24,6736.0,0.16666666666666666,-0.4462381028810531,-0.9865194190794851,-0.7003319823485763,-2.1330895043091145,0.059833171676015755
CISO,2025-05-18,24706.0,18857.0,1379.0,716.344088592116,24,5849.0,0.16666666666666666,-1.1250233049937828,-1.003865625612869,-0.7003319823485763,-2.829220912955228,0.02292583402628345
CISO,2025-05-19,26504.0,18889.0,2494.0,1084.223383816496,24,7615.0,0.2916666666666667,-0.7077734610967955,0.07063550131619509,0.8090199869370883,0.17188202715648793,0.18203763124819983
CISO,2025-05-20,29659.0,22220.0,3052.0,1110.4621565307648,24,7439.0,0.16666666666666666,0.024386303917106174,0.608367903851099,-0.7003319823485763,-0.06757777458037117,0.1693420056141997
CISO,2025-05-21,31150.0,22484.0,2196.0,1097.0902093885588,24,8666.0,0.20833333333333334,0.37039270950687714,-0.21654058462538442,-0.19721465925335463,-0.04336253437186191,0.17062584374525458
CISO,2025-05-22,32012.0,22552.0,2148.0,1047.6155396139272,24,9460.0,0.20833333333333334,0.570431288727791,-0.2627971353810751,-0.19721465925335463,0.11041949409336133,0.17877902456504438
CISO,2025-05-23,30108.0,22273.0,1879.0,1026.3576798351155,24,7835.0,0.20833333333333334,0.1285827332328722,-0.5220265552410914,-0.19721465925335463,-0.5906584812615738,0.14160943095981013
CISO,2025-05-24,28152.0,20855.0,1486.0,766.0791148079468,24,7297.0,0.16666666666666666,-0.32533311474405063,-0.9007520645533087,-0.7003319823485763,-1.9264171616459356,0.07079047921708198
CISO,2025-05-25,26105.0,19428.0,1706.0,865.6242909273502,24,6677.0,0.16666666666666666,-0.8003667245644807,-0.6887428735897265,-0.7003319823485763,-2.189441580502783,0.05684551003984835
CISO,2025-05-26,25503.0,19853.0,2740.0,1047.8293885629625,24,5650.0,0.16666666666666666,-0.940068841375374,0.30770032393910973,-0.7003319823485763,-1.3327004997848406,0.10226801497458556
CISO,2025-05-27,27202.0,20943.0,2066.0,1043.0381756530128,24,6259.0,0.20833333333333334,-0.5457932658575868,-0.3418187429220466,-0.19721465925335463,-1.084826668032988,0.1154097337497676
CISO,2025-05-28,29674.0,22072.0,2150.0,1158.4835282147637,24,7602.0,0.16666666666666666,0.02786725367153043,-0.260869779099588,-0.7003319823485763,-0.9333345077766338,0.12344151085452823
CISO,2025-05-29,28805.0,22010.0,2429.0,994.2665775202911,24,6795.0,0.16666666666666666,-0.17379576876811476,0.007996422167863986,-0.7003319823485763,-0.866131328948827,0.12700447379705235
CISO,2025-05-30,30792.0,22604.0,2721.0,1137.003440749131,24,8188.0,0.25,0.28731404203461824,0.28939043926498215,0.30590266384186665,0.882607145141467,0.219718694880472
CISO,2025-05-31,36147.0,23673.0,2397.0,1264.3297409460001,24,12474.0,0.16666666666666666,1.5300131043640772,-0.022841278335929787,-0.7003319823485763,0.8068398436795712,0.21570168122021807
CISO,2025-06-01,34298.0,22367.0,2134.0,1047.6563483678044,24,11931.0,0.20833333333333334,1.1009280313020475,-0.27628862935148485,-0.19721465925335463,0.6274247426972082,0.20618949195656264
CISO,2025-06-02,29965.0,21868.0,1904.0,992.1346761300657,24,8097.0,0.25,0.09539767890736098,-0.4979346017225026,0.30590266384186665,-0.09663425897327499,0.1678014954934328
CISO,2025-06-03,30965.0,23001.0,1825.0,1043.1568509000504,24,7964.0,0.20833333333333334,0.327460995868978,-0.5740651748412434,-0.19721465925335463,-0.44381883822562007,0.1493945419583704
CISO,2025-06-04,29875.0,22714.0,3027.0,1063.4620350534383,24,7161.0,0.375,0.07451198038081544,0.5842759503325101,1.8152546331275308,2.4740425638408565,0.3040930581345518
CISO,2025-06-05,30690.0,22912.0,3511.0,1285.5911958418535,24,7778.0,0.3333333333333333,0.2636435837045333,1.050696170452391,1.3121373100323093,2.6264770641892334,0.31217479601327724
CISO,2025-06-06,29938.0,22642.0,2676.0,1098.631309231258,24,7296.0,0.3333333333333333,0.08913196934939732,0.24602492293152217,1.3121373100323093,1.6472942023132289,0.2602607004054168
CISO,2025-06-07,29935.0,22255.0,3112.0,1076.7374760782243,24,7680.0,0.20833333333333334,0.08843577939851247,0.6661885922957123,-0.19721465925335463,0.5574097124408701,0.20247745091067365
CISO,2025-06-08,28763.0,21073.0,2584.0,1060.7563535829831,24,7690.0,0.16666666666666666,-0.18354242808050267,0.15736653398311506,-0.7003319823485763,-0.7265078764459639,0.13440699843728757
CISO,2025-06-09,30091.0,21810.0,3608.0,1333.0160956387153,24,8281.0,0.20833333333333334,0.12463765684452471,1.1441729501045157,-0.19721465925335463,1.0715959476956858,0.22973846048974506
CISO,2025-06-10,31970.0,22796.0,2830.0,1231.0498811106759,24,9174.0,0.16666666666666666,0.5606846294154031,0.3944313566060297,-0.7003319823485763,0.2547840036728565,0.18643290949756156
CISO,2025-06-11,32284.0,23013.0,2669.0,1160.3206820292946,24,9271.0,0.16666666666666666,0.6335525109413508,0.23927917594631729,-0.7003319823485763,0.1724997045390918,0.1820703791280329
CISO,2025-06-12,31187.0,22892.0,3014.0,1131.6462413580095,24,8295.0,0.16666666666666666,0.37897905223445694,0.5717481345028439,-0.7003319823485763,0.25039520438872453,0.18620022512928777
CISO,2025-06-13,30334.0,22404.0,2127.0,1034.2687362772692,24,7930.0,0.16666666666666666,0.18102904286619764,-0.2830343763366897,-0.7003319823485763,-0.8023373158190683,0.13038669036330466
CISO,2025-06-14,30073.0,21814.0,2197.0,1029.3368767304032,24,8259.0,0.20833333333333334,0.12046051713921561,-0.21557690648464087,-0.19721465925335463,-0.2923310485987799,0.15742608734208352
CISO,2025-06-15,30018.0,20936.0,2190.0,1084.1453982585626,24,9082.0,0.16666666666666666,0.10769703470632667,-0.22232265346984575,-0.7003319823485763,-0.8149576011120954,0.1297175909306967
CISO,2025-06-16,32311.0,21938.0,2915.0,1375.0908586581531,24,10373.0,0.16666666666666666,0.6398182204993145,0.4763439985692319,-0.7003319823485763,0.41583023671997,0.19497122227366112
CISO,2025-06-17,34708.0,23268.0,3531.0,1446.3565713618957,24,11440.0,0.16666666666666666,1.1960739912563105,1.069969733267262,-0.7003319823485763,1.5657117421749962,0.2559353799770891
CISO,2025-06-18,34847.0,23978.0,3525.0,1336.7439241831548,24,10869.0,0.16666666666666666,1.2283307923139752,1.0641876644228008,-0.7003319823485763,1.5921864743881995,0.2573390113444473
